-4.00	0.0002456909
-3.99	0.0002514137
-3.98	0.0002572699
-3.97	0.0002632625
-3.96	0.0002693947
-3.95	0.0002756697
-3.94	0.0002820908
-3.93	0.0002886616
-3.92	0.0002953854
-3.91	0.0003022658
-3.90	0.0003093065
-3.89	0.0003165111
-3.88	0.0003238836
-3.87	0.0003314278
-3.86	0.0003391478
-3.85	0.0003470476
-3.84	0.0003551313
-3.83	0.0003634034
-3.82	0.0003718682
-3.81	0.0003805301
-3.80	0.0003893938
-3.79	0.0003984639
-3.78	0.0004077453
-3.77	0.0004172429
-3.76	0.0004269618
-3.75	0.0004369070
-3.74	0.0004470838
-3.73	0.0004574978
-3.72	0.0004681543
-3.71	0.0004790590
-3.70	0.0004902177
-3.69	0.0005016363
-3.68	0.0005133209
-3.67	0.0005252777
-3.66	0.0005375130
-3.65	0.0005500333
-3.64	0.0005628452
-3.63	0.0005759555
-3.62	0.0005893713
-3.61	0.0006030995
-3.60	0.0006171475
-3.59	0.0006315227
-3.58	0.0006462327
-3.57	0.0006612854
-3.56	0.0006766887
-3.55	0.0006924508
-3.54	0.0007085801
-3.53	0.0007250850
-3.52	0.0007419744
-3.51	0.0007592572
-3.50	0.0007769426
-3.49	0.0007950399
-3.48	0.0008135587
-3.47	0.0008325089
-3.46	0.0008519005
-3.45	0.0008717439
-3.44	0.0008920494
-3.43	0.0009128279
-3.42	0.0009340903
-3.41	0.0009558481
-3.40	0.0009781126
-3.39	0.0010008958
-3.38	0.0010242096
-3.37	0.0010480665
-3.36	0.0010724791
-3.35	0.0010974603
-3.34	0.0011230234
-3.33	0.0011491820
-3.32	0.0011759499
-3.31	0.0012033412
-3.30	0.0012313706
-3.29	0.0012600529
-3.28	0.0012894033
-3.27	0.0013194373
-3.26	0.0013501709
-3.25	0.0013816204
-3.24	0.0014138024
-3.23	0.0014467341
-3.22	0.0014804328
-3.21	0.0015149164
-3.20	0.0015502033
-3.19	0.0015863121
-3.18	0.0016232620
-3.17	0.0016610726
-3.16	0.0016997639
-3.15	0.0017393564
-3.14	0.0017798711
-3.13	0.0018213296
-3.12	0.0018637537
-3.11	0.0019071660
-3.10	0.0019515895
-3.09	0.0019970477
-3.08	0.0020435648
-3.07	0.0020911654
-3.06	0.0021398748
-3.05	0.0021897188
-3.04	0.0022407237
-3.03	0.0022929167
-3.02	0.0023463254
-3.01	0.0024009782
-3.00	0.0024569039
-2.99	0.0025141324
-2.98	0.0025726938
-2.97	0.0026326193
-2.96	0.0026939406
-2.95	0.0027566903
-2.94	0.0028209015
-2.93	0.0028866085
