-4.00	0.0000355684
-3.99	0.0000363969
-3.98	0.0000372447
-3.97	0.0000381122
-3.96	0.0000390000
-3.95	0.0000399084
-3.94	0.0000408380
-3.93	0.0000417892
-3.92	0.0000427626
-3.91	0.0000437587
-3.90	0.0000447779
-3.89	0.0000458210
-3.88	0.0000468883
-3.87	0.0000479804
-3.86	0.0000490980
-3.85	0.0000502417
-3.84	0.0000514120
-3.83	0.0000526095
-3.82	0.0000538349
-3.81	0.0000550889
-3.80	0.0000563721
-3.79	0.0000576852
-3.78	0.0000590288
-3.77	0.0000604038
-3.76	0.0000618108
-3.75	0.0000632505
-3.74	0.0000647238
-3.73	0.0000662314
-3.72	0.0000677741
-3.71	0.0000693528
-3.70	0.0000709682
-3.69	0.0000726213
-3.68	0.0000743129
-3.67	0.0000760438
-3.66	0.0000778151
-3.65	0.0000796277
-3.64	0.0000814824
-3.63	0.0000833804
-3.62	0.0000853226
-3.61	0.0000873100
-3.60	0.0000893437
-3.59	0.0000914248
-3.58	0.0000935544
-3.57	0.0000957335
-3.56	0.0000979634
-3.55	0.0001002453
-3.54	0.0001025803
-3.53	0.0001049697
-3.52	0.0001074148
-3.51	0.0001099168
-3.50	0.0001124771
-3.49	0.0001150970
-3.48	0.0001177780
-3.47	0.0001205214
-3.46	0.0001233287
-3.45	0.0001262013
-3.44	0.0001291410
-3.43	0.0001321490
-3.42	0.0001352272
-3.41	0.0001383770
-3.40	0.0001416002
-3.39	0.0001448985
-3.38	0.0001482736
-3.37	0.0001517274
-3.36	0.0001552616
-3.35	0.0001588781
-3.34	0.0001625788
-3.33	0.0001663658
-3.32	0.0001702409
-3.31	0.0001742063
-3.30	0.0001782641
-3.29	0.0001824164
-3.28	0.0001866654
-3.27	0.0001910134
-3.26	0.0001954627
-3.25	0.0002000156
-3.24	0.0002046745
-3.23	0.0002094420
-3.22	0.0002143206
-3.21	0.0002193127
-3.20	0.0002244212
-3.19	0.0002296486
-3.18	0.0002349978
-3.17	0.0002404716
-3.16	0.0002460729
-3.15	0.0002518046
-3.14	0.0002576699
-3.13	0.0002636718
-3.12	0.0002698135
-3.11	0.0002760982
-3.10	0.0002825294
-3.09	0.0002891103
-3.08	0.0002958446
-3.07	0.0003027356
-3.06	0.0003097872
-3.05	0.0003170031
-3.04	0.0003243870
-3.03	0.0003319430
-3.02	0.0003396749
-3.01	0.0003475869
-3.00	0.0003556832
-2.99	0.0003639681
-2.98	0.0003724460
-2.97	0.0003811213
-2.96	0.0003899988
-2.95	0.0003990830
-2.94	0.0004083788
-2.93	0.0004178911
-2.92	0.0004276250
-2.91	0.0004375856
-2.90	0.0004477782
-2.89	0.0004582083
-2.88	0.0004688812
-2.87	0.0004798028
-2.86	0.0004909788
-2.85	0.0005024151
-2.84	0.0005141178
-2.83	0.0005260931
-2.82	0.0005383473
-2.81	0.0005508869
-2.80	0.0005637186
-2.79	0.0005768492
-2.78	0.0005902856
-2.77	0.0006040350
-2.76	0.0006181047
-2.75	0.0006325021
-2.74	0.0006472348
-2.73	0.0006623107
-2.72	0.0006777377
-2.71	0.0006935241
